session_id,start_utc,start_local,end_utc,end_local,tz_offset,hour_local,day_of_week,duration_min,is_after_2pm,is_subagent,user_messages,assistant_turns,tool_uses,tool_results,total_input_tokens,total_output_tokens,total_cache_read_tokens,total_cache_creation_tokens,avg_input_per_turn,avg_output_per_turn,cache_hit_rate,models_used,primary_model,service_tiers,inference_geos,speed_modes,avg_user_msg_length,median_user_msg_length,avg_assistant_text_length,median_assistant_text_length,avg_thinking_length,thinking_depth_ratio,empty_responses,abandoned_frustrated,tool_success_rate,tool_loops,short_user_msgs,correction_signals,frustration_signals,consecutive_corrections,question_marks_from_user,exclamation_marks_from_user,user_msgs_under_10_chars,user_msgs_under_30_chars,stop_reasons,end_turn_count,tool_use_stop_count,max_tokens_count,unique_tools_used,tool_names,advisor_calls,system_events,compact_boundaries,hook_errors,session_entries_total,turns_per_minute,tokens_per_minute,output_tokens_per_user_msg,is_short_session,is_fragmented
d22b1b16abcd,2026-01-31T18:29:50.896000+00:00,2026-02-01 04:29:50,2026-01-31T18:33:32.212000+00:00,2026-02-01 04:33:32,+10:00,4,Sunday,3.7,0,1,1,59,49,5,425,482,2671392,332170,7.0,8.0,88.9,claude-opus-4-5-20251101:59,claude-opus-4-5-20251101,standard,unknown,unknown,940,940,319.0,99.0,0,0.0,49,0,10.2,12,0,0,0,0,0,0,0,0,,0,0,0,4,Bash|Grep|Read|Write,0,0,0,0,132,16.0,246.0,482.0,1,1
bdb6b78d794b,2026-01-31T18:36:44.543000+00:00,2026-02-01 04:36:44,2026-01-31T18:38:06.672000+00:00,2026-02-01 04:38:06,+10:00,4,Sunday,1.4,0,1,1,31,23,2,4319,108,515671,95761,139.0,3.0,84.3,claude-haiku-4-5-20251001:31,claude-haiku-4-5-20251001,standard,unknown,unknown,474,474,485.0,86.0,0,0.0,23,0,8.7,6,0,0,0,0,0,0,0,0,,0,0,0,2,Bash|Read,0,0,0,0,88,22.65,3234.0,108.0,1,1
d0ade231d5fb,2026-01-31T18:52:00.106000+00:00,2026-02-01 04:52:00,2026-01-31T18:54:27.285000+00:00,2026-02-01 04:54:27,+10:00,4,Sunday,2.5,0,1,1,40,25,1,54,105,1350923,187257,1.0,3.0,87.8,claude-opus-4-5-20251101:40,claude-opus-4-5-20251101,standard,unknown,unknown,2642,2642,233.0,92,0,0.0,26,0,4.0,6,0,1,0,0,0,0,0,0,,0,0,0,5,Bash|Edit|Grep|Read|TaskUpdate,0,0,0,0,72,16.31,65.0,105.0,1,1
d7ef0687a044,2026-01-31T18:52:00.108000+00:00,2026-02-01 04:52:00,2026-01-31T18:54:28.618000+00:00,2026-02-01 04:54:28,+10:00,4,Sunday,2.5,0,1,1,35,25,1,49,199,1200366,207471,1.0,6.0,85.3,claude-opus-4-5-20251101:35,claude-opus-4-5-20251101,standard,unknown,unknown,2552,2552,423.0,80.0,0,0.0,26,0,4.0,5,0,2,0,0,0,0,0,0,,0,0,0,5,Bash|Edit|Grep|Read|TaskUpdate,0,0,0,0,68,14.14,100.0,199.0,1,1
fea8a862ae17,2026-01-31T18:52:00.109000+00:00,2026-02-01 04:52:00,2026-01-31T18:52:29.832000+00:00,2026-02-01 04:52:29,+10:00,4,Sunday,0.5,0,1,1,10,7,0,18,37,117394,107977,2.0,4.0,52.1,claude-opus-4-5-20251101:10,claude-opus-4-5-20251101,standard,unknown,unknown,1406,1406,359,43,0,0.0,9,0,0.0,2,0,1,0,0,0,0,0,0,,0,0,0,2,Edit|Read,0,0,0,0,18,20.19,111.0,37.0,1,1
a91c1f7222a1,2026-01-31T18:52:00.133000+00:00,2026-02-01 04:52:00,2026-01-31T18:52:10.975000+00:00,2026-02-01 04:52:10,+10:00,4,Sunday,0.2,0,1,1,3,2,0,5,45,31595,16263,2.0,15.0,66.0,claude-opus-4-5-20251101:3,claude-opus-4-5-20251101,standard,unknown,unknown,971,971,342,342,0,0.0,2,0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,2,Edit|Read,0,0,0,0,6,16.6,277.0,45.0,1,1
ae996bb7b0f0,2026-01-31T18:52:00.133000+00:00,2026-02-01 04:52:00,2026-01-31T18:52:29.936000+00:00,2026-02-01 04:52:29,+10:00,4,Sunday,0.5,0,1,1,15,11,0,21,18,212598,96876,1.0,1.0,68.7,claude-opus-4-5-20251101:15,claude-opus-4-5-20251101,standard,unknown,unknown,1539,1539,260.0,45.0,0,0.0,13,1,0.0,2,0,1,1,0,0,0,0,0,,0,0,0,3,Edit|Read|TaskUpdate,0,0,0,0,27,30.2,79.0,18.0,1,1
7c759bae2f4e,2026-01-31T18:56:01.569000+00:00,2026-02-01 04:56:01,2026-01-31T18:59:08.597000+00:00,2026-02-01 04:59:08,+10:00,4,Sunday,3.1,0,1,1,32,22,2,4970,53,593055,123259,155.0,2.0,82.8,claude-haiku-4-5-20251001:32,claude-haiku-4-5-20251001,standard,unknown,unknown,861,861,713.0,97.0,0,0.0,23,1,9.1,5,0,2,1,0,1,0,0,0,,0,0,0,2,Bash|Read,0,0,0,0,212,10.27,1611.0,53.0,1,1
b529a79a9b13,2026-01-31T19:05:39.768000+00:00,2026-02-01 05:05:39,2026-01-31T19:06:50.296000+00:00,2026-02-01 05:06:50,+10:00,5,Sunday,1.2,0,1,1,34,24,0,21672,40,925551,196661,637.0,1.0,82.5,claude-haiku-4-5-20251001:34,claude-haiku-4-5-20251001,standard,unknown,unknown,759,759,1709.0,73.0,0,0.0,24,0,0.0,8,0,0,0,0,0,0,0,0,,0,0,0,2,Glob|Read,0,0,0,0,59,28.92,18471.0,40.0,1,1
dc4c04f640c4,2026-01-31T19:17:32.830000+00:00,2026-02-01 05:17:32,2026-01-31T19:18:23.858000+00:00,2026-02-01 05:18:23,+10:00,5,Sunday,0.9,0,1,1,30,20,1,21509,46,798565,198786,717.0,2.0,80.1,claude-haiku-4-5-20251001:30,claude-haiku-4-5-20251001,standard,unknown,unknown,595,595,795.0,69.0,0,0.0,22,0,5.0,3,0,0,0,0,0,0,0,0,,0,0,0,4,Bash|Glob|Grep|Read,0,0,0,0,53,35.27,25345.0,46.0,1,1
8bb2cb84fc31,2026-01-31T19:21:52.237000+00:00,2026-02-01 05:21:52,2026-01-31T19:24:22.735000+00:00,2026-02-01 05:24:22,+10:00,5,Sunday,2.5,0,1,1,20,14,0,861,97,460249,184077,43.0,5.0,71.4,claude-opus-4-5-20251101:20,claude-opus-4-5-20251101,standard,unknown,unknown,3204,3204,3959,103.0,0,0.0,14,0,0.0,3,0,2,0,0,0,0,0,0,,0,0,0,3,Glob|Grep|Read,0,0,0,0,35,7.97,382.0,97.0,1,1
9cf01759b4c1,2026-01-31T19:43:29.143000+00:00,2026-02-01 05:43:29,2026-01-31T19:44:03.207000+00:00,2026-02-01 05:44:03,+10:00,5,Sunday,0.6,0,1,1,18,11,0,71,79,304243,91936,4.0,4.0,76.8,claude-haiku-4-5-20251001:18,claude-haiku-4-5-20251001,standard,unknown,unknown,278,278,667.0,80,0,0.0,11,0,0.0,1,0,0,0,0,0,0,0,0,,0,0,0,3,Glob|Grep|Read,0,0,0,0,30,31.71,264.0,79.0,1,1
9d9d7e9e16d0,2026-01-31T19:47:43.687000+00:00,2026-02-01 05:47:43,2026-01-31T19:48:28.621000+00:00,2026-02-01 05:48:28,+10:00,5,Sunday,0.7,0,1,1,22,13,0,312,22,482770,51233,14.0,1.0,90.4,claude-haiku-4-5-20251001:22,claude-haiku-4-5-20251001,standard,unknown,unknown,414,414,713.0,72,0,0.0,14,0,0.0,3,0,0,0,0,0,0,0,0,,0,0,0,3,Glob|Grep|Read,0,0,0,0,36,29.38,446.0,22.0,1,1
211a87197f79,2026-01-31T19:58:18.732000+00:00,2026-02-01 05:58:18,2026-01-31T19:59:27.870000+00:00,2026-02-01 05:59:27,+10:00,5,Sunday,1.2,0,1,1,28,18,0,2545,46,801766,134453,91.0,2.0,85.6,claude-haiku-4-5-20251001:28,claude-haiku-4-5-20251001,standard,unknown,unknown,574,574,1480.0,76.0,0,0.0,18,0,0.0,4,0,0,0,0,0,0,0,0,,0,0,0,3,Bash|Glob|Read,0,0,0,0,49,24.3,2249.0,46.0,1,1
2671e7f8ed76,2026-01-31T20:16:24.982000+00:00,2026-02-01 06:16:24,2026-01-31T20:17:03.914000+00:00,2026-02-01 06:17:03,+10:00,6,Sunday,0.6,0,1,1,21,13,0,2152,21,465629,139854,102.0,1.0,76.9,claude-haiku-4-5-20251001:21,claude-haiku-4-5-20251001,standard,unknown,unknown,569,569,938.0,125.0,0,0.0,14,0,0.0,3,0,0,0,0,0,0,0,0,,0,0,0,3,Bash|Grep|Read,0,0,0,0,45,32.36,3349.0,21.0,1,1
fff022eee2a7,2026-01-31T20:41:14.115000+00:00,2026-02-01 06:41:14,2026-01-31T20:42:34.116000+00:00,2026-02-01 06:42:34,+10:00,6,Sunday,1.3,0,1,1,34,24,0,7858,262,1054477,147023,231.0,8.0,87.8,claude-haiku-4-5-20251001:34,claude-haiku-4-5-20251001,standard,unknown,unknown,652,652,867.0,90.0,0,0.0,24,0,0.0,5,0,0,0,0,0,0,0,0,,0,0,0,4,Bash|Glob|Grep|Read,0,0,0,0,65,25.5,6090.0,262.0,1,1
3fcdc6b7042c,2026-01-31T20:50:59.589000+00:00,2026-02-01 06:50:59,2026-01-31T20:51:29.591000+00:00,2026-02-01 06:51:29,+10:00,6,Sunday,0.5,0,1,1,20,13,0,256,76,335148,111495,13.0,4.0,75.0,claude-haiku-4-5-20251001:20,claude-haiku-4-5-20251001,standard,unknown,unknown,425,425,612.0,89,0,0.0,13,1,0.0,2,0,0,1,0,0,0,0,0,,0,0,0,3,Glob|Grep|Read,0,0,0,0,34,40.0,664.0,76.0,1,1
94a7ef132b49,2026-01-31T20:54:41.584000+00:00,2026-02-01 06:54:41,2026-01-31T20:54:58.853000+00:00,2026-02-01 06:54:58,+10:00,6,Sunday,0.3,0,1,1,11,7,0,65,18,158240,17892,6.0,2.0,89.8,claude-haiku-4-5-20251001:11,claude-haiku-4-5-20251001,standard,unknown,unknown,216,216,700.0,102.0,0,0.0,7,0,0.0,1,0,0,0,0,0,0,0,0,,0,0,0,2,Grep|Read,0,0,0,0,19,38.22,288.0,18.0,1,1
cf3827eace76,2026-01-31T21:03:39.918000+00:00,2026-02-01 07:03:39,2026-01-31T21:04:20.989000+00:00,2026-02-01 07:04:20,+10:00,7,Sunday,0.7,0,1,1,24,17,0,6350,85,453578,128342,265.0,4.0,77.9,claude-haiku-4-5-20251001:24,claude-haiku-4-5-20251001,standard,unknown,unknown,381,381,1101.0,88,0,0.0,17,0,0.0,3,0,0,0,0,0,0,0,0,,0,0,0,3,Glob|Grep|Read,0,0,0,0,42,35.06,9401.0,85.0,1,1
321fdcc3fa22,2026-01-31T21:06:38.559000+00:00,2026-02-01 07:06:38,2026-01-31T21:07:21.069000+00:00,2026-02-01 07:07:21,+10:00,7,Sunday,0.7,0,1,1,25,17,0,2953,56,599836,115588,118.0,2.0,83.8,claude-haiku-4-5-20251001:25,claude-haiku-4-5-20251001,standard,unknown,unknown,486,486,956.0,75.0,0,0.0,18,0,0.0,4,0,0,0,0,0,0,0,0,,0,0,0,4,Bash|Glob|Grep|Read,0,0,0,0,47,35.29,4247.0,56.0,1,1
c76f3874d224,2026-01-31T21:13:45.067000+00:00,2026-02-01 07:13:45,2026-01-31T21:14:23.146000+00:00,2026-02-01 07:14:23,+10:00,7,Sunday,0.6,0,1,1,27,21,6,1971,52,392223,73675,73.0,2.0,84.2,claude-haiku-4-5-20251001:27,claude-haiku-4-5-20251001,standard,unknown,unknown,321,321,759.0,82.0,0,0.0,22,0,28.6,6,0,0,0,0,0,0,0,0,,0,0,0,2,Bash|Grep,0,0,0,0,51,42.54,3188.0,52.0,1,1
a723700f5f8d,2026-01-31T22:17:26.630000+00:00,2026-02-01 08:17:26,2026-01-31T22:18:32.755000+00:00,2026-02-01 08:18:32,+10:00,8,Sunday,1.1,0,1,1,41,26,0,3050,147,746558,56428,74.0,4.0,93.0,claude-haiku-4-5-20251001:41,claude-haiku-4-5-20251001,standard,unknown,unknown,265,265,251.0,97,0,0.0,27,0,0.0,7,0,0,0,0,0,0,0,0,,0,0,0,4,Bash|Glob|Grep|Read,0,0,0,0,96,37.2,2901.0,147.0,1,1
8fe0059bb337,2026-01-31T22:23:30.487000+00:00,2026-02-01 08:23:30,2026-01-31T22:24:16.339000+00:00,2026-02-01 08:24:16,+10:00,8,Sunday,0.8,0,1,1,17,10,0,3448,31,408211,78046,203.0,2.0,83.9,claude-haiku-4-5-20251001:17,claude-haiku-4-5-20251001,standard,unknown,unknown,728,728,1536.0,80,0,0.0,11,1,0.0,2,0,1,1,0,0,0,0,0,,0,0,0,2,Grep|Read,0,0,0,0,28,22.25,4552.0,31.0,1,1
3a736e96105f,2026-01-31T22:23:51.953000+00:00,2026-02-01 08:23:51,2026-01-31T22:24:51.781000+00:00,2026-02-01 08:24:51,+10:00,8,Sunday,1.0,0,1,1,33,22,0,134,59,1164766,184632,4.0,2.0,86.3,claude-haiku-4-5-20251001:33,claude-haiku-4-5-20251001,standard,unknown,unknown,735,735,1020.0,64,0,0.0,23,0,0.0,6,0,0,0,0,0,0,0,0,,0,0,0,2,Bash|Read,0,0,0,0,62,33.09,194.0,59.0,1,1
e92e6fc16416,2026-01-31T23:56:39.718000+00:00,2026-02-01 09:56:39,2026-01-31T23:58:45.545000+00:00,2026-02-01 09:58:45,+10:00,9,Sunday,2.1,0,1,1,49,29,1,2067,92,1699165,159136,42.0,2.0,91.4,claude-haiku-4-5-20251001:49,claude-haiku-4-5-20251001,standard,unknown,unknown,1223,1223,1255.0,69.0,0,0.0,31,0,3.4,6,0,0,0,0,1,0,0,0,,0,0,0,3,Bash|Grep|Read,0,0,0,0,103,23.37,1030.0,92.0,1,1
2ff1aaaee291,2026-02-01T00:03:30.877000+00:00,2026-02-01 10:03:30,2026-02-01T00:04:30.999000+00:00,2026-02-01 10:04:30,+10:00,10,Sunday,1.0,0,1,1,21,14,1,23,215,411202,32556,1.0,10.0,92.7,claude-opus-4-5-20251101:21,claude-opus-4-5-20251101,standard,unknown,unknown,715,715,330.0,145,0,0.0,16,0,7.1,3,0,0,0,0,0,0,0,0,,0,0,0,3,Bash|Edit|Read,0,0,0,0,37,20.96,238.0,215.0,1,1
8c167baf9b0b,2026-02-01T00:03:30.880000+00:00,2026-02-01 10:03:30,2026-02-01T00:07:15.868000+00:00,2026-02-01 10:07:15,+10:00,10,Sunday,3.7,0,1,1,99,66,1,105,746,5222234,215955,1.0,8.0,96.0,claude-opus-4-5-20251101:99,claude-opus-4-5-20251101,standard,unknown,unknown,1629,1629,279.0,95,0,0.0,69,0,1.5,17,0,0,0,0,0,0,0,0,,0,0,0,5,Bash|Edit|Glob|Grep|Read,0,0,0,0,167,26.4,227.0,746.0,1,1
086f07287c83,2026-02-01T00:03:30.896000+00:00,2026-02-01 10:03:30,2026-02-01T00:05:07.749000+00:00,2026-02-01 10:05:07,+10:00,10,Sunday,1.6,0,1,1,37,27,1,63,56,946721,238243,2.0,2.0,79.9,claude-opus-4-5-20251101:37,claude-opus-4-5-20251101,standard,unknown,unknown,1492,1492,736.0,360.0,0,0.0,27,0,3.7,8,0,0,0,0,0,0,0,0,,0,0,0,3,Bash|Edit|Read,0,0,0,0,66,22.92,74.0,56.0,1,1
3d6b0b523b33,2026-02-01T00:03:30.897000+00:00,2026-02-01 10:03:30,2026-02-01T00:04:14.640000+00:00,2026-02-01 10:04:14,+10:00,10,Sunday,0.7,0,1,1,23,17,1,2671,95,268823,106487,116.0,4.0,71.6,claude-opus-4-5-20251101:23,claude-opus-4-5-20251101,standard,unknown,unknown,1257,1257,451,177.0,0,0.0,17,0,5.9,4,0,0,0,0,0,0,0,0,,0,0,0,5,Bash|Edit|Glob|Grep|Read,0,0,0,0,42,31.55,3794.0,95.0,1,1
e389a3b9ba47,2026-02-01T00:08:19.208000+00:00,2026-02-01 10:08:19,2026-02-01T00:10:26.296000+00:00,2026-02-01 10:10:26,+10:00,10,Sunday,2.1,0,1,1,40,26,1,46,316,981136,49217,1.0,8.0,95.2,claude-opus-4-5-20251101:40,claude-opus-4-5-20251101,standard,unknown,unknown,1721,1721,429.0,134.0,0,0.0,27,0,3.8,6,0,1,0,0,0,0,0,0,,0,0,0,4,Bash|Edit|Grep|Read,0,0,0,0,68,18.88,171.0,316.0,1,1
352333f4cd53,2026-02-01T00:08:19.224000+00:00,2026-02-01 10:08:19,2026-02-01T00:08:40.456000+00:00,2026-02-01 10:08:40,+10:00,10,Sunday,0.4,0,1,1,8,5,0,10,79,115391,8683,1.0,10.0,93.0,claude-opus-4-5-20251101:8,claude-opus-4-5-20251101,standard,unknown,unknown,565,565,303.0,88,0,0.0,6,0,0.0,1,0,1,0,0,0,0,0,0,,0,0,0,3,Edit|Grep|Read,0,0,0,0,14,22.61,252.0,79.0,1,1
2aee0c9f5fd2,2026-02-01T00:08:19.224000+00:00,2026-02-01 10:08:19,2026-02-01T00:09:17.180000+00:00,2026-02-01 10:09:17,+10:00,10,Sunday,1.0,0,1,1,27,21,1,45,68,570714,61967,2.0,3.0,90.2,claude-opus-4-5-20251101:27,claude-opus-4-5-20251101,standard,unknown,unknown,1946,1946,534.0,90.0,0,0.0,22,0,4.8,6,0,0,0,0,0,0,0,0,,0,0,0,4,Bash|Edit|Grep|Read,0,0,0,0,50,27.95,117.0,68.0,1,1
77ec8cb94f15,2026-02-01T00:10:31.089000+00:00,2026-02-01 10:10:31,2026-02-01T00:11:01.198000+00:00,2026-02-01 10:11:01,+10:00,10,Sunday,0.5,0,1,1,16,12,1,30,23,247364,127733,2.0,1.0,65.9,claude-opus-4-5-20251101:16,claude-opus-4-5-20251101,standard,unknown,unknown,1601,1601,521.0,141.0,0,0.0,13,0,8.3,3,0,2,0,0,0,0,0,0,,0,0,0,3,Bash|Edit|Read,0,0,0,0,30,31.88,106.0,23.0,1,1
394c78f8b44a,2026-02-01T02:41:56.382000+00:00,2026-02-01 12:41:56,2026-02-01T02:42:33.686000+00:00,2026-02-01 12:42:33,+10:00,12,Sunday,0.6,0,1,1,29,21,1,285,38,646097,216712,10.0,1.0,74.9,claude-haiku-4-5-20251001:29,claude-haiku-4-5-20251001,standard,unknown,unknown,444,444,860.0,98.0,0,0.0,22,1,4.8,5,0,0,1,0,0,0,0,0,,0,0,0,4,Bash|Glob|Grep|Read,0,0,0,0,53,46.64,520.0,38.0,1,1
c898612658e2,2026-02-01T03:10:55.964000+00:00,2026-02-01 13:10:55,2026-02-01T03:11:39.757000+00:00,2026-02-01 13:11:39,+10:00,13,Sunday,0.7,0,1,1,33,22,0,772,52,674324,145408,23.0,2.0,82.3,claude-haiku-4-5-20251001:33,claude-haiku-4-5-20251001,standard,unknown,unknown,389,389,450.0,94,0,0.0,22,0,0.0,6,0,0,0,0,1,0,0,0,,0,0,0,4,Bash|Glob|Grep|Read,0,0,0,0,64,45.21,1129.0,52.0,1,1
3eb83f7b6bf4,2026-02-01T03:15:52.641000+00:00,2026-02-01 13:15:52,2026-02-01T03:16:28.201000+00:00,2026-02-01 13:16:28,+10:00,13,Sunday,0.6,0,1,1,22,15,0,1853,50,488623,92336,84.0,2.0,84.1,claude-haiku-4-5-20251001:22,claude-haiku-4-5-20251001,standard,unknown,unknown,646,646,1036.0,98,0,0.0,15,0,0.0,4,0,0,0,0,0,0,0,0,,0,0,0,3,Glob|Grep|Read,0,0,0,0,38,37.12,3211.0,50.0,1,1
d9abf470ac3e,2026-02-01T03:33:43.515000+00:00,2026-02-01 13:33:43,2026-02-01T03:34:23.182000+00:00,2026-02-01 13:34:23,+10:00,13,Sunday,0.7,0,1,1,23,15,0,3606,27,497258,143325,157.0,1.0,77.6,claude-haiku-4-5-20251001:23,claude-haiku-4-5-20251001,standard,unknown,unknown,620,620,989.0,84.0,0,0.0,16,0,0.0,4,0,0,0,0,3,0,0,0,,0,0,0,4,Bash|Glob|Grep|Read,0,0,0,0,43,34.79,5495.0,27.0,1,1
1059736f19b0,2026-02-01T03:34:32.196000+00:00,2026-02-01 13:34:32,2026-02-01T03:36:07.852000+00:00,2026-02-01 13:36:07,+10:00,13,Sunday,1.6,0,1,1,48,34,0,7334,79,1785286,163955,153.0,2.0,91.6,claude-haiku-4-5-20251001:48,claude-haiku-4-5-20251001,standard,unknown,unknown,1095,1095,739.0,88.0,0,0.0,34,0,0.0,10,0,0,0,0,3,0,0,0,,0,0,0,4,Bash|Glob|Grep|Read,0,0,0,0,89,30.11,4650.0,79.0,1,1
7d6a4ed65a85,2026-02-01T03:34:57.622000+00:00,2026-02-01 13:34:57,2026-02-01T03:36:34.704000+00:00,2026-02-01 13:36:34,+10:00,13,Sunday,1.6,0,1,1,17,12,0,2402,24,323600,137420,141.0,1.0,70.2,claude-opus-4-5-20251101:17,claude-opus-4-5-20251101,standard,unknown,unknown,2930,2930,2610,89,0,0.0,12,0,0.0,3,0,0,0,0,1,0,0,0,,0,0,0,2,Bash|Read,0,0,0,0,42,10.51,1499.0,24.0,1,1
1b39675ef125,2026-02-01T03:35:19.071000+00:00,2026-02-01 13:35:19,2026-02-01T03:36:14.086000+00:00,2026-02-01 13:36:14,+10:00,13,Sunday,0.9,0,1,1,37,25,0,17743,64,954949,113857,480.0,2.0,89.3,claude-haiku-4-5-20251001:37,claude-haiku-4-5-20251001,standard,unknown,unknown,391,391,714.0,77.0,0,0.0,26,0,0.0,3,0,0,0,0,0,0,0,0,,0,0,0,4,Bash|Glob|Grep|Read,0,0,0,0,69,40.35,19421.0,64.0,1,1
d94fb8f12d27,2026-02-01T04:00:47.453000+00:00,2026-02-01 14:00:47,2026-02-01T04:01:24.326000+00:00,2026-02-01 14:01:24,+10:00,14,Sunday,0.6,1,1,1,26,19,0,157,55,572075,185512,6.0,2.0,75.5,claude-haiku-4-5-20251001:26,claude-haiku-4-5-20251001,standard,unknown,unknown,287,287,940.0,89,0,0.0,20,0,0.0,4,0,0,0,0,0,0,0,0,,0,0,0,3,Glob|Grep|Read,0,0,0,0,46,42.31,345.0,55.0,1,1
724ef165ec40,2026-02-01T04:14:43.533000+00:00,2026-02-01 14:14:43,2026-02-01T04:15:18.608000+00:00,2026-02-01 14:15:18,+10:00,14,Sunday,0.6,1,1,1,32,22,0,4273,48,572299,122839,134.0,2.0,82.3,claude-haiku-4-5-20251001:32,claude-haiku-4-5-20251001,standard,unknown,unknown,237,237,496.0,92.0,0,0.0,24,0,0.0,5,0,0,0,0,0,0,0,0,,0,0,0,3,Bash|Glob|Read,0,0,0,0,71,54.74,7392.0,48.0,1,1
e672dddf8b26,2026-02-01T06:41:55.097000+00:00,2026-02-01 16:41:55,2026-02-01T06:43:51.537000+00:00,2026-02-01 16:43:51,+10:00,16,Sunday,1.9,1,1,1,60,36,2,4480,126,2531803,207947,75.0,2.0,92.4,claude-haiku-4-5-20251001:60,claude-haiku-4-5-20251001,standard,unknown,unknown,783,783,760.0,80.0,0,0.0,36,1,5.6,8,0,0,1,0,0,0,0,0,,0,0,0,4,Bash|Glob|Grep|Read,0,0,0,0,122,30.92,2373.0,126.0,1,1
c7764c121277,2026-02-01T06:48:01.281000+00:00,2026-02-01 16:48:01,2026-02-01T06:48:35.290000+00:00,2026-02-01 16:48:35,+10:00,16,Sunday,0.6,1,1,1,25,16,1,3331,61,644282,77930,133.0,2.0,89.2,claude-haiku-4-5-20251001:25,claude-haiku-4-5-20251001,standard,unknown,unknown,349,349,493.0,78,0,0.0,18,0,6.2,2,0,0,0,0,0,0,0,0,,0,0,0,4,Bash|Glob|Grep|Read,0,0,0,0,50,44.11,5984.0,61.0,1,1
a2d2f4bf2aa6,2026-02-01T06:58:03.578000+00:00,2026-02-01 16:58:03,2026-02-01T06:59:08.505000+00:00,2026-02-01 16:59:08,+10:00,16,Sunday,1.1,1,1,1,35,24,0,14631,43,1120227,185097,418.0,1.0,85.8,claude-haiku-4-5-20251001:35,claude-haiku-4-5-20251001,standard,unknown,unknown,1096,1096,1144,86,0,0.0,25,0,0.0,6,0,0,0,0,0,0,0,0,,0,0,0,4,Bash|Glob|Grep|Read,0,0,0,0,78,32.34,13560.0,43.0,1,1
29e9475a1ab4,2026-02-01T06:59:17.109000+00:00,2026-02-01 16:59:17,2026-02-01T07:00:04.296000+00:00,2026-02-01 17:00:04,+10:00,16,Sunday,0.8,1,1,1,22,15,0,344,58,623658,121134,16.0,3.0,83.7,claude-haiku-4-5-20251001:22,claude-haiku-4-5-20251001,standard,unknown,unknown,925,925,1523.0,75,0,0.0,15,0,0.0,3,0,0,0,0,2,0,0,0,,0,0,0,4,Bash|Glob|Grep|Read,0,0,0,0,40,27.97,511.0,58.0,1,1
e93f27e4f563,2026-02-01T07:22:15.529000+00:00,2026-02-01 17:22:15,2026-02-01T07:22:49.968000+00:00,2026-02-01 17:22:49,+10:00,17,Sunday,0.6,1,1,1,25,17,0,452,49,671574,188948,18.0,2.0,78.0,claude-haiku-4-5-20251001:25,claude-haiku-4-5-20251001,standard,unknown,unknown,1183,1183,804.0,101.0,0,0.0,19,0,0.0,5,0,0,0,0,12,0,0,0,,0,0,0,2,Bash|Read,0,0,0,0,65,43.56,873.0,49.0,1,1
2adee1b7acfe,2026-02-01T07:29:40.545000+00:00,2026-02-01 17:29:40,2026-02-01T07:29:46.677000+00:00,2026-02-01 17:29:46,+10:00,17,Sunday,0.1,1,1,1,3,1,0,11,5,14699,39609,4.0,2.0,27.1,claude-haiku-4-5-20251001:3,claude-haiku-4-5-20251001,standard,unknown,unknown,497,497,502,502.0,0,0.0,2,0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,1,Read,0,0,0,0,5,29.35,157.0,5.0,1,1
47cfc514b465,2026-02-01T07:44:15.851000+00:00,2026-02-01 17:44:15,2026-02-01T07:44:53.519000+00:00,2026-02-01 17:44:53,+10:00,17,Sunday,0.6,1,1,1,21,14,0,113,36,408422,99651,5.0,2.0,80.4,claude-haiku-4-5-20251001:21,claude-haiku-4-5-20251001,standard,unknown,unknown,699,699,725.0,71,0,0.0,14,0,0.0,2,0,1,0,0,2,0,0,0,,0,0,0,4,Bash|Glob|Grep|Read,0,0,0,0,42,33.45,237.0,36.0,1,1
3a6f72024946,2026-02-01T07:48:46.767000+00:00,2026-02-01 17:48:46,2026-02-01T07:50:14.106000+00:00,2026-02-01 17:50:14,+10:00,17,Sunday,1.5,1,1,1,27,18,0,122,83,829623,127702,5.0,3.0,86.7,claude-haiku-4-5-20251001:27,claude-haiku-4-5-20251001,standard,unknown,unknown,1308,1308,1770.0,99,0,0.0,18,1,0.0,4,0,0,1,0,16,0,0,0,,0,0,0,4,Bash|Glob|Grep|Read,0,0,0,0,50,18.55,141.0,83.0,1,1
99d5d968671e,2026-02-01T07:50:24.399000+00:00,2026-02-01 17:50:24,2026-02-01T07:50:42.083000+00:00,2026-02-01 17:50:42,+10:00,17,Sunday,0.3,1,1,2,9,7,0,43,14,121677,17675,5.0,2.0,87.3,claude-haiku-4-5-20251001:9,claude-haiku-4-5-20251001,standard,unknown,unknown,330.0,330.0,107,107.0,0,0.0,7,0,0.0,1,0,0,0,0,6,0,0,1,,0,0,0,3,Glob|Grep|Read,0,0,0,0,18,30.54,193.0,7.0,1,1
27bf6de47f92,2026-02-01T07:52:46.536000+00:00,2026-02-01 17:52:46,2026-02-01T07:53:48.499000+00:00,2026-02-01 17:53:48,+10:00,17,Sunday,1.0,1,1,1,27,17,0,641,41,881159,123552,24.0,2.0,87.7,claude-haiku-4-5-20251001:27,claude-haiku-4-5-20251001,standard,unknown,unknown,646,646,1321.0,78.0,0,0.0,18,0,0.0,4,0,0,0,0,0,0,0,0,,0,0,0,4,Bash|Glob|Grep|Read,0,0,0,0,47,26.14,660.0,41.0,1,1
